product_id,product_family,product_department,product_category,product_subcategory,brand_name,product_name
971,Food,Canned Foods,Canned Anchovies,Anchovies,Just Right,Just Right Fancy Canned Anchovies
972,Food,Canned Foods,Canned Clams,Clams,Just Right,Just Right Fancy Canned Clams
973,Food,Canned Foods,Canned Oysters,Oysters,Just Right,Just Right Fancy Canned Oysters
974,Food,Canned Foods,Canned Sardines,Sardines,Just Right,Just Right Fancy Canned Sardines
975,Food,Canned Foods,Canned Soup,Soup,Just Right,Just Right Rice Soup
976,Food,Canned Products,Fruit,Canned Fruit,Big City,Big City Canned Mixed Fruit
977,Food,Canned Products,Fruit,Canned Fruit,Big City,Big City Canned Peaches
978,Non-Consumable,Carousel,Specialty,Sunglasses,Symphony,Symphony Rosy Sunglasses
979,Non-Consumable,Checkout,Hardware,Screwdrivers,James Bay,James Bay Eyeglass Screwdriver
980,Non-Consumable,Checkout,Miscellaneous,Maps,James Bay,James Bay City Map
981,Food,Dairy,Dairy,Cottage Cheese,Even Better,Even Better Low Fat Cottage Cheese
982,Food,Dairy,Dairy,Sour Cream,Even Better,Even Better Low Fat Sour Cream
983,Food,Dairy,Dairy,Sour Cream,Even Better,Even Better Sour Cream
984,Food,Dairy,Dairy,Cheese,Even Better,Even Better Jack Cheese
985,Food,Dairy,Dairy,Cheese,Even Better,Even Better Muenster Cheese
986,Food,Dairy,Dairy,Cheese,Even Better,Even Better String Cheese
987,Food,Dairy,Dairy,Cheese,Even Better,Even Better Low Fat String Cheese
988,Food,Dairy,Dairy,Cheese,Even Better,Even Better Havarti Cheese
989,Food,Dairy,Dairy,Cheese,Even Better,Even Better Head Cheese
990,Food,Dairy,Dairy,Cheese,Even Better,Even Better Cheese Spread
991,Food,Dairy,Dairy,Cheese,Even Better,Even Better Sharp Cheddar Cheese
992,Food,Dairy,Dairy,Cheese,Even Better,Even Better Mild Cheddar Cheese
993,Food,Dairy,Dairy,Cottage Cheese,Even Better,Even Better Large Curd Cottage Cheese
994,Drink,Dairy,Dairy,Milk,Even Better,Even Better 2% Milk
995,Drink,Dairy,Dairy,Milk,Even Better,Even Better Buttermilk
996,Drink,Dairy,Dairy,Milk,Even Better,Even Better Chocolate Milk
997,Drink,Dairy,Dairy,Milk,Even Better,Even Better 1% Milk
998,Drink,Dairy,Dairy,Milk,Even Better,Even Better Whole Milk
999,Food,Dairy,Dairy,Yogurt,Even Better,Even Better Strawberry Yogurt
1000,Food,Dairy,Dairy,Yogurt,Even Better,Even Better Blueberry Yogurt
1001,Food,Deli,Meat,Hot Dogs,American,American Chicken Hot Dogs
1002,Food,Deli,Meat,Bologna,American,American Pimento Loaf
1003,Food,Deli,Meat,Bologna,American,American Beef Bologna
1004,Food,Deli,Meat,Bologna,American,American Low Fat Bologna
1005,Food,Deli,Meat,Hot Dogs,American,American Turkey Hot Dogs
1006,Food,Deli,Meat,Hot Dogs,American,American Foot-Long Hot Dogs
1007,Food,Deli,Side Dishes,Deli Salads,American,American Low Fat Cole Slaw
1008,Food,Deli,Side Dishes,Deli Salads,American,American Cole Slaw
1009,Food,Deli,Meat,Fresh Chicken,American,American Roasted Chicken
1010,Food,Deli,Meat,Deli Meats,American,American Corned Beef
1011,Food,Deli,Meat,Deli Meats,American,American Sliced Turkey
1012,Food,Deli,Meat,Deli Meats,American,American Sliced Ham
1013,Food,Deli,Side Dishes,Deli Salads,American,American Potato Salad
1014,Food,Deli,Meat,Deli Meats,American,American Sliced Chicken
1015,Food,Eggs,Eggs,Eggs,National,National Small Brown Eggs
1016,Food,Eggs,Eggs,Eggs,National,National Large Brown Eggs
1017,Food,Eggs,Eggs,Eggs,National,National Small Eggs
1018,Food,Eggs,Eggs,Eggs,National,National Large Eggs
1019,Food,Eggs,Eggs,Eggs,National,National Egg Substitute
1020,Food,Frozen Foods,Breakfast Foods,Waffles,PigTail,PigTail Low Fat Waffles
1021,Food,Frozen Foods,Frozen Desserts,Popsicles,PigTail,PigTail Orange Popsicles
1022,Food,Frozen Foods,Meat,Frozen Chicken,PigTail,PigTail Frozen Chicken Breast
1023,Food,Frozen Foods,Breakfast Foods,Pancakes,PigTail,PigTail Frozen Pancakes
1024,Food,Frozen Foods,Vegetables,French Fries,PigTail,PigTail Low Fat French Fries
1025,Food,Frozen Foods,Pizza,Pizza,PigTail,PigTail Frozen Sausage Pizza
1026,Food,Frozen Foods,Breakfast Foods,Waffles,PigTail,PigTail Blueberry Waffles
1027,Food,Frozen Foods,Vegetables,French Fries,PigTail,PigTail Fajita French Fries
1028,Food,Frozen Foods,Breakfast Foods,Waffles,PigTail,PigTail Waffles
1029,Food,Frozen Foods,Pizza,Pizza,PigTail,PigTail Frozen Pepperoni Pizza
1030,Food,Frozen Foods,Pizza,Pizza,PigTail,PigTail Frozen Cheese Pizza
1031,Food,Frozen Foods,Pizza,Pizza,PigTail,PigTail Frozen Mushroom Pizza
1032,Food,Frozen Foods,Breakfast Foods,Waffles,PigTail,PigTail Apple Cinnamon Waffles
1033,Food,Frozen Foods,Vegetables,Frozen Vegetables,PigTail,PigTail Frozen Carrots
1034,Food,Frozen Foods,Frozen Entrees,TV Dinner,PigTail,PigTail Turkey TV Dinner
1035,Food,Frozen Foods,Frozen Entrees,TV Dinner,PigTail,PigTail Chicken TV Dinner
1036,Food,Frozen Foods,Frozen Entrees,TV Dinner,PigTail,PigTail Beef TV Dinner
1037,Food,Frozen Foods,Breakfast Foods,Pancake Mix,PigTail,PigTail Pancake Mix
1038,Food,Frozen Foods,Frozen Desserts,Popsicles,PigTail,PigTail Grape Popsicles
1039,Food,Frozen Foods,Vegetables,French Fries,PigTail,PigTail Home Style French Fries
1040,Food,Frozen Foods,Frozen Desserts,Popsicles,PigTail,PigTail Lime Popsicles
1041,Food,Frozen Foods,Frozen Desserts,Ice Cream,PigTail,PigTail Ice Cream
1042,Food,Frozen Foods,Frozen Desserts,Ice Cream,PigTail,PigTail Ice Cream Sandwich
1043,Food,Frozen Foods,Vegetables,Frozen Vegetables,PigTail,PigTail Frozen Cauliflower
1044,Food,Frozen Foods,Vegetables,Frozen Vegetables,PigTail,PigTail Frozen Broccoli
1045,Food,Frozen Foods,Vegetables,Frozen Vegetables,PigTail,PigTail Frozen Corn
1046,Food,Frozen Foods,Vegetables,Frozen Vegetables,PigTail,PigTail Frozen Peas
1047,Food,Frozen Foods,Frozen Desserts,Ice Cream,PigTail,PigTail Popsicles
1048,Food,Frozen Foods,Meat,Frozen Chicken,PigTail,PigTail Frozen Chicken Thighs
1049,Food,Frozen Foods,Meat,Frozen Chicken,PigTail,PigTail Frozen Chicken Wings
1050,Food,Frozen Foods,Frozen Desserts,Popsicles,PigTail,PigTail Lemon Popsicles
1051,Non-Consumable,Health and Hygiene,Bathroom Products,Conditioner,Bird Call,Bird Call Silky Smooth Hair Conditioner
1052,Non-Consumable,Health and Hygiene,Hygiene,Personal Hygiene,Bird Call,Bird Call Tartar Control Toothpaste
1053,Non-Consumable,Health and Hygiene,Hygiene,Personal Hygiene,Bird Call,Bird Call Whitening Toothpast
1054,Non-Consumable,Health and Hygiene,Hygiene,Personal Hygiene,Bird Call,Bird Call Toothpaste
1055,Non-Consumable,Health and Hygiene,Hygiene,Personal Hygiene,Bird Call,Bird Call Deodorant
1056,Non-Consumable,Health and Hygiene,Bathroom Products,Shampoo,Bird Call,Bird Call Conditioning Shampoo
1057,Non-Consumable,Health and Hygiene,Bathroom Products,Shampoo,Bird Call,Bird Call Extra Moisture Shampoo
1058,Non-Consumable,Health and Hygiene,Bathroom Products,Toothbrushes,Bird Call,Bird Call Angled Toothbrush
1059,Non-Consumable,Health and Hygiene,Bathroom Products,Shampoo,Bird Call,Bird Call Apricot Shampoo
1060,Non-Consumable,Health and Hygiene,Pain Relievers,Aspirin,Bird Call,Bird Call Childrens Aspirin
1061,Non-Consumable,Health and Hygiene,Pain Relievers,Aspirin,Bird Call,Bird Call Buffered Aspirin
1062,Non-Consumable,Health and Hygiene,Pain Relievers,Ibuprofen,Bird Call,Bird Call 200 MG Ibuprofen
1063,Non-Consumable,Health and Hygiene,Pain Relievers,Acetominifen,Bird Call,Bird Call 200 MG Acetominifen
1064,Non-Consumable,Health and Hygiene,Decongestants,Nasal Sprays,Bird Call,Bird Call HCL Nasal Spray
1065,Non-Consumable,Health and Hygiene,Decongestants,Nasal Sprays,Bird Call,Bird Call Dishwasher Detergent
1066,Non-Consumable,Health and Hygiene,Cold Remedies,Cold Remedies,Bird Call,Bird Call Multi-Symptom Cold Remedy
1067,Non-Consumable,Health and Hygiene,Cold Remedies,Cold Remedies,Bird Call,Bird Call Childrens Cold Remedy
1068,Non-Consumable,Health and Hygiene,Bathroom Products,Mouthwash,Bird Call,Bird Call Laundry Detergent
1069,Non-Consumable,Health and Hygiene,Bathroom Products,Mouthwash,Bird Call,Bird Call Mint Mouthwash
1070,Non-Consumable,Household,Electrical,Lightbulbs,High Quality,High Quality 60 Watt Lightbulb
1071,Non-Consumable,Household,Plastic Products,Plastic Utensils,High Quality,High Quality Plastic Forks
1072,Non-Consumable,Household,Plastic Products,Plastic Utensils,High Quality,High Quality Plastic Spoons
1073,Non-Consumable,Household,Plastic Products,Plastic Utensils,High Quality,High Quality Plastic Knives
1074,Non-Consumable,Household,Electrical,Batteries,High Quality,High Quality C-Size Batteries
1075,Non-Consumable,Household,Electrical,Lightbulbs,High Quality,High Quality 100 Watt Lightbulb
1076,Non-Consumable,Household,Electrical,Batteries,High Quality,High Quality AAA-Size Batteries
1077,Non-Consumable,Household,Paper Products,Paper Dishes,High Quality,High Quality Paper Plates
1078,Non-Consumable,Household,Paper Products,Paper Dishes,High Quality,High Quality Paper Cups
1079,Non-Consumable,Household,Electrical,Lightbulbs,High Quality,High Quality 75 Watt Lightbulb
1080,Non-Consumable,Household,Cleaning Supplies,Cleaners,High Quality,High Quality Toilet Bowl Cleaner
1081,Non-Consumable,Household,Cleaning Supplies,Cleaners,High Quality,High Quality Counter Cleaner
1082,Non-Consumable,Household,Cleaning Supplies,Cleaners,High Quality,High Quality Glass Cleaner
1083,Non-Consumable,Household,Electrical,Lightbulbs,High Quality,High Quality 25 Watt Lightbulb
1084,Non-Consumable,Household,Electrical,Batteries,High Quality,High Quality AA-Size Batteries
1085,Non-Consumable,Household,Electrical,Batteries,High Quality,High Quality D-Size Batteries
1086,Non-Consumable,Household,Paper Products,Paper Wipes,High Quality,High Quality Paper Towels
1087,Non-Consumable,Household,Paper Products,Paper Wipes,High Quality,High Quality Soft Napkins
1088,Non-Consumable,Household,Paper Products,Paper Wipes,High Quality,High Quality Scented Tissue
1089,Non-Consumable,Household,Paper Products,Paper Wipes,High Quality,High Quality Toilet Paper
1090,Non-Consumable,Household,Paper Products,Paper Wipes,High Quality,High Quality Tissues
1091,Non-Consumable,Household,Paper Products,Paper Wipes,High Quality,High Quality Scented Toilet Tissue
1092,Non-Consumable,Household,Cleaning Supplies,Deodorizers,High Quality,High Quality Room Freshener
1093,Non-Consumable,Household,Kitchen Products,Pots and Pans,High Quality,High Quality Frying Pan
1094,Non-Consumable,Household,Kitchen Products,Pot Cleaners,High Quality,High Quality Copper Cleaner
1095,Non-Consumable,Household,Candles,Candles,High Quality,High Quality Bees Wax Candles
1096,Non-Consumable,Household,Kitchen Products,Pot Cleaners,High Quality,High Quality Silver Cleaner
1097,Non-Consumable,Household,Kitchen Products,Pot Scrubbers,High Quality,High Quality Copper Pot Scrubber
1098,Non-Consumable,Household,Bathroom Products,Toilet Brushes,High Quality,High Quality Economy Toilet Brush
1099,Non-Consumable,Household,Hardware,Tools,High Quality,High Quality Scissors
1100,Non-Consumable,Household,Kitchen Products,Sponges,High Quality,High Quality Large Sponge
1101,Non-Consumable,Household,Hardware,Tools,High Quality,High Quality Screw Driver
1102,Food,Meat,Meat,Hamburger,Genteel,Genteel Extra Lean Hamburger
1103,Food,Meat,Meat,Hamburger,Genteel,Genteel Seasoned Hamburger
1104,Non-Consumable,Periodicals,Magazines,Sports Magazines,Mighty Good,Mighty Good Monthly Sports Magazine
1105,Non-Consumable,Periodicals,Magazines,Auto Magazines,Mighty Good,Mighty Good Monthly Auto Magazine
1106,Non-Consumable,Periodicals,Magazines,Computer Magazines,Mighty Good,Mighty Good Monthly Computer Magazine
1107,Non-Consumable,Periodicals,Magazines,Home Magazines,Mighty Good,Mighty Good Monthly Home Magazine
1108,Non-Consumable,Periodicals,Magazines,Fashion Magazines,Mighty Good,Mighty Good Monthly Fashion Magazine
1109,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Summer Squash
1110,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Corn on the Cob
1111,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Asparagus
1112,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Sweet Peas
1113,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State New Potatos
1114,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Beets
1115,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Prepared Salad
1116,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Onions
1117,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Green Pepper
1118,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Shitake Mushrooms
1119,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Lettuce
1120,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Elephant Garlic
1121,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Red Pepper
1122,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Garlic
1123,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Potatos
1124,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Cauliflower
1125,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Tomatos
1126,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Mushrooms
1127,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Baby Onion
1128,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Dried Mushrooms
1129,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Fresh Lima Beans
1130,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Squash
1131,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Limes
1132,Food,Produce,Packaged Vegetables,Tofu,Tri-State,Tri-State Firm Tofu
1133,Food,Produce,Specialty,Nuts,Tri-State,Tri-State Almonds
1134,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Macintosh Apples
1135,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Golden Delcious Apples
1136,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Red Delcious Apples
1137,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Lemons
1138,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Fancy Plums
1139,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Plums
1140,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Peaches
1141,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Broccoli
1142,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Mandarin Oranges
1143,Food,Produce,Specialty,Nuts,Tri-State,Tri-State Mixed Nuts
1144,Food,Produce,Specialty,Nuts,Tri-State,Tri-State Canned Peanuts
1145,Food,Produce,Vegetables,Fresh Vegetables,Tri-State,Tri-State Sweet Onion
1146,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Cantelope
1147,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Honey Dew
1148,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Fuji Apples
1149,Food,Produce,Specialty,Nuts,Tri-State,Tri-State Walnuts
1150,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Oranges
1151,Food,Produce,Fruit,Fresh Fruit,Tri-State,Tri-State Tangerines
1152,Food,Produce,Specialty,Nuts,Tri-State,Tri-State Party Nuts
1153,Food,Seafood,Seafood,Fresh Fish,Dual City,Dual City Lox
1154,Food,Seafood,Seafood,Shellfish,Dual City,Dual City Scallops
1155,Food,Snack Foods,Snack Foods,Cookies,Horatio,Horatio Low Fat Cookies
1156,Food,Snack Foods,Snack Foods,Chips,Horatio,Horatio BBQ Potato Chips
1157,Food,Snack Foods,Snack Foods,Chips,Horatio,Horatio Corn Chips
1158,Food,Snack Foods,Snack Foods,Chips,Horatio,Horatio Low Fat BBQ Chips
1159,Food,Snack Foods,Snack Foods,Cookies,Horatio,Horatio Sugar Cookies
1160,Food,Snack Foods,Snack Foods,Cookies,Horatio,Horatio Chocolate Chip Cookies
1161,Food,Snack Foods,Snack Foods,Cookies,Horatio,Horatio Fudge Cookies
1162,Food,Snack Foods,Snack Foods,Cookies,Horatio,Horatio Fudge Brownies
1163,Food,Snack Foods,Snack Foods,Chips,Horatio,Horatio Potato Chips
1164,Food,Snack Foods,Snack Foods,Cookies,Horatio,Horatio Lemon Cookies
1165,Food,Snack Foods,Snack Foods,Cookies,Horatio,Horatio Graham Crackers
1166,Food,Snack Foods,Snack Foods,Crackers,Horatio,Horatio Cheese Crackers
1167,Food,Snack Foods,Snack Foods,Popcorn,Horatio,Horatio Buttered Popcorn
1168,Food,Snack Foods,Snack Foods,Popcorn,Horatio,Horatio No Salt Popcorn
1169,Food,Snack Foods,Snack Foods,Popcorn,Horatio,Horatio Low Fat Popcorn
1170,Food,Snack Foods,Snack Foods,Dips,Horatio,Horatio Salsa Dip
1171,Food,Snack Foods,Snack Foods,Dips,Horatio,Horatio Avocado Dip
1172,Food,Snack Foods,Snack Foods,Pretzels,Horatio,Horatio Salted Pretzels
1173,Food,Snack Foods,Snack Foods,Dips,Horatio,Horatio Cheese Dip
1174,Food,Snack Foods,Snack Foods,Dips,Horatio,Horatio Fondue Mix
1175,Food,Snack Foods,Snack Foods,Donuts,Horatio,Horatio Mini Donuts
1176,Food,Snack Foods,Snack Foods,Dried Meat,Horatio,Horatio Beef Jerky
1177,Food,Snack Foods,Snack Foods,Donuts,Horatio,Horatio Chocolate Donuts
1178,Food,Snack Foods,Snack Foods,Chips,Horatio,Horatio Low Fat Chips
1179,Food,Snack Foods,Snack Foods,Crackers,Horatio,Horatio Sesame Crackers
1180,Food,Snack Foods,Snack Foods,Cookies,Horatio,Horatio Frosted Cookies
1181,Food,Snack Foods,Snack Foods,Dried Fruit,Horatio,Horatio Dried Apples
1182,Food,Snack Foods,Snack Foods,Dried Fruit,Horatio,Horatio Apple Fruit Roll
1183,Food,Snack Foods,Snack Foods,Dried Fruit,Horatio,Horatio Strawberry Fruit Roll
1184,Food,Snack Foods,Snack Foods,Dried Fruit,Horatio,Horatio Raspberry Fruit Roll
1185,Food,Snack Foods,Snack Foods,Dried Fruit,Horatio,Horatio Grape Fruit Roll
1186,Food,Snack Foods,Snack Foods,Dried Fruit,Horatio,Horatio Dried Dates
1187,Food,Snack Foods,Snack Foods,Dried Fruit,Horatio,Horatio Raisins
1188,Food,Snack Foods,Snack Foods,Dried Fruit,Horatio,Horatio Golden Raisins
1189,Food,Snack Foods,Snack Foods,Dried Fruit,Horatio,Horatio Dried Apricots
1190,Food,Snack Foods,Snack Foods,Donuts,Horatio,Horatio Frosted Donuts
1191,Food,Snacks,Candy,Chocolate Candy,Musial,Musial Tasty Candy Bar
1192,Food,Snacks,Candy,Chocolate Candy,Musial,Musial Mint Chocolate Bar
1193,Food,Snacks,Candy,Chocolate Candy,Musial,Musial Malted Milk Balls
1194,Food,Snacks,Candy,Chocolate Candy,Musial,Musial Semi-Sweet Chocolate Bar
1195,Food,Snacks,Candy,Gum,Musial,Musial Bubble Gum
1196,Food,Snacks,Candy,Hard Candy,Musial,Musial Spicy Mints
1197,Food,Snacks,Candy,Hard Candy,Musial,Musial Mints
1198,Food,Snacks,Candy,Chocolate Candy,Musial,Musial White Chocolate Bar
1199,Food,Starchy Foods,Starchy Foods,Pasta,Colossal,Colossal Ravioli
1200,Food,Starchy Foods,Starchy Foods,Pasta,Colossal,Colossal Manicotti
1201,Food,Starchy Foods,Starchy Foods,Pasta,Colossal,Colossal Spaghetti
1202,Food,Starchy Foods,Starchy Foods,Rice,Colossal,Colossal Thai Rice
1203,Food,Starchy Foods,Starchy Foods,Rice,Colossal,Colossal Rice Medly
1204,Drink,Alcoholic Beverages,Beer and Wine,Beer,Portsmouth,Portsmouth Imported Beer
1205,Drink,Alcoholic Beverages,Beer and Wine,Wine,Portsmouth,Portsmouth Light Wine
1206,Drink,Alcoholic Beverages,Beer and Wine,Wine,Portsmouth,Portsmouth Chardonnay Wine
1207,Drink,Alcoholic Beverages,Beer and Wine,Wine,Portsmouth,Portsmouth Chablis Wine
1208,Drink,Alcoholic Beverages,Beer and Wine,Wine,Portsmouth,Portsmouth Merlot Wine
1209,Drink,Alcoholic Beverages,Beer and Wine,Wine,Portsmouth,Portsmouth Chardonnay
1210,Drink,Alcoholic Beverages,Beer and Wine,Wine,Portsmouth,Portsmouth White Zinfandel Wine
1211,Drink,Alcoholic Beverages,Beer and Wine,Beer,Portsmouth,Portsmouth Light Beer
1212,Food,Baked Goods,Bread,Sliced Bread,Sphinx,Sphinx Pumpernickel Bread
1213,Food,Baked Goods,Bread,Sliced Bread,Sphinx,Sphinx White Bread
1214,Food,Baked Goods,Bread,Sliced Bread,Sphinx,Sphinx Rye Bread
1215,Food,Baked Goods,Bread,Muffins,Sphinx,Sphinx English Muffins
1216,Food,Baked Goods,Bread,Muffins,Sphinx,Sphinx Cranberry Muffins
1217,Food,Baked Goods,Bread,Muffins,Sphinx,Sphinx Muffins
1218,Food,Baked Goods,Bread,Bagels,Sphinx,Sphinx Bagels
1219,Food,Baked Goods,Bread,Muffins,Sphinx,Sphinx Blueberry Muffins
1220,Food,Baked Goods,Bread,Sliced Bread,Sphinx,Sphinx Wheat Bread
1221,Food,Baking Goods,Baking Goods,Cooking Oil,Plato,Plato Sesame Oil
1222,Food,Baking Goods,Jams and Jellies,Peanut Butter,Plato,Plato Chunky Peanut Butter
1223,Drink,Beverages,Hot Beverages,Chocolate,Plato,Plato Hot Chocolate
1224,Food,Baking Goods,Baking Goods,Sugar,Plato,Plato Brown Sugar
1225,Food,Baking Goods,Baking Goods,Sugar,Plato,Plato White Sugar
1226,Drink,Beverages,Hot Beverages,Coffee,Plato,Plato French Roast Coffee
1227,Drink,Beverages,Hot Beverages,Coffee,Plato,Plato Decaf Coffee
1228,Drink,Beverages,Hot Beverages,Coffee,Plato,Plato Regular Coffee
1229,Food,Baking Goods,Baking Goods,Cooking Oil,Plato,Plato Vegetable Oil
1230,Food,Baking Goods,Baking Goods,Cooking Oil,Plato,Plato Corn Oil
1231,Food,Baking Goods,Baking Goods,Sauces,Plato,Plato Tomato Sauce
1232,Food,Baking Goods,Baking Goods,Cooking Oil,Plato,Plato Canola Oil
1233,Food,Baking Goods,Jams and Jellies,Preserves,Plato,Plato Grape Preserves
1234,Drink,Beverages,Hot Beverages,Coffee,Plato,Plato Columbian Coffee
1235,Food,Baking Goods,Jams and Jellies,Jelly,Plato,Plato Strawberry Jelly
1236,Food,Baking Goods,Baking Goods,Spices,Plato,Plato Pepper
1237,Food,Baking Goods,Jams and Jellies,Preserves,Plato,Plato Low Fat Apple Butter
1238,Food,Baking Goods,Baking Goods,Spices,Plato,Plato Salt
1239,Food,Baking Goods,Jams and Jellies,Preserves,Plato,Plato Apple Butter
1240,Food,Baking Goods,Baking Goods,Spices,Plato,Plato Oregano
1241,Food,Baking Goods,Jams and Jellies,Jelly,Plato,Plato Apple Jelly
1242,Food,Baking Goods,Jams and Jellies,Jam,Plato,Plato Grape Jam
1243,Food,Baking Goods,Jams and Jellies,Jam,Plato,Plato Apple Jam
1244,Food,Baking Goods,Jams and Jellies,Jam,Plato,Plato Strawberry Jam
1245,Food,Baking Goods,Jams and Jellies,Peanut Butter,Plato,Plato Creamy Peanut Butter
1246,Food,Baking Goods,Jams and Jellies,Preserves,Plato,Plato Strawberry Preserves
1247,Food,Baking Goods,Jams and Jellies,Peanut Butter,Plato,Plato Extra Chunky Peanut Butter
1248,Food,Baking Goods,Jams and Jellies,Preserves,Plato,Plato Apple Preserves
1249,Food,Baking Goods,Jams and Jellies,Jelly,Plato,Plato Grape Jelly
1250,Drink,Beverages,Pure Juice Beverages,Juice,Skinner,Skinner Berry Juice
1251,Drink,Beverages,Drinks,Flavored Drinks,Skinner,Skinner Mango Drink
1252,Drink,Beverages,Drinks,Flavored Drinks,Skinner,Skinner Strawberry Drink
1253,Drink,Beverages,Carbonated Beverages,Soda,Skinner,Skinner Cream Soda
1254,Drink,Beverages,Carbonated Beverages,Soda,Skinner,Skinner Diet Soda
1255,Drink,Beverages,Carbonated Beverages,Soda,Skinner,Skinner Cola
1256,Drink,Beverages,Carbonated Beverages,Soda,Skinner,Skinner Diet Cola
1257,Drink,Beverages,Pure Juice Beverages,Juice,Skinner,Skinner Orange Juice
1258,Drink,Beverages,Pure Juice Beverages,Juice,Skinner,Skinner Cranberry Juice
1259,Drink,Beverages,Pure Juice Beverages,Juice,Skinner,Skinner Apple Juice
1260,Drink,Beverages,Drinks,Flavored Drinks,Skinner,Skinner Apple Drink
1261,Food,Breakfast Foods,Breakfast Foods,Cereal,Johnson,Johnson Oatmeal
1262,Food,Breakfast Foods,Breakfast Foods,Cereal,Johnson,Johnson Corn Puffs
1263,Food,Breakfast Foods,Breakfast Foods,Cereal,Johnson,Johnson Wheat Puffs
1264,Food,Breakfast Foods,Breakfast Foods,Cereal,Johnson,Johnson Grits
1265,Food,Canned Foods,Vegetables,Canned Vegetables,Pleasant,Pleasant Canned Beets
1266,Food,Canned Foods,Vegetables,Canned Vegetables,Pleasant,Pleasant Creamed Corn
1267,Food,Canned Foods,Vegetables,Canned Vegetables,Pleasant,Pleasant Canned String Beans
1268,Food,Canned Foods,Canned Soup,Soup,Pleasant,Pleasant Chicken Soup
1269,Food,Canned Foods,Vegetables,Canned Vegetables,Pleasant,Pleasant Canned Yams
1270,Food,Canned Foods,Canned Soup,Soup,Pleasant,Pleasant Vegetable Soup
1271,Food,Canned Foods,Vegetables,Canned Vegetables,Pleasant,Pleasant Canned Tomatos
1272,Food,Canned Foods,Canned Soup,Soup,Pleasant,Pleasant Noodle Soup
1273,Food,Canned Foods,Canned Soup,Soup,Pleasant,Pleasant Regular Ramen Soup
1274,Food,Canned Foods,Canned Soup,Soup,Pleasant,Pleasant Chicken Noodle Soup
1275,Food,Canned Foods,Canned Soup,Soup,Pleasant,Pleasant Turkey Noodle Soup
1276,Food,Canned Foods,Canned Soup,Soup,Pleasant,Pleasant Beef Soup
1277,Food,Canned Foods,Vegetables,Canned Vegetables,Pleasant,Pleasant Canned Peas
1278,Food,Canned Foods,Canned Soup,Soup,Pleasant,Pleasant Chicken Ramen Soup
1279,Food,Canned Foods,Canned Tuna,Tuna,Pleasant,Pleasant Canned Tuna in Water
1280,Food,Canned Foods,Canned Tuna,Tuna,Pleasant,Pleasant Canned Tuna in Oil
1281,Food,Canned Foods,Canned Shrimp,Shrimp,Pleasant,Pleasant Large Canned Shrimp
1282,Food,Canned Foods,Canned Anchovies,Anchovies,Pleasant,Pleasant Fancy Canned Anchovies
1283,Food,Canned Foods,Canned Clams,Clams,Pleasant,Pleasant Fancy Canned Clams
1284,Food,Canned Foods,Canned Oysters,Oysters,Pleasant,Pleasant Fancy Canned Oysters
1285,Food,Canned Foods,Canned Sardines,Sardines,Pleasant,Pleasant Fancy Canned Sardines
